ax (m/s^2),ay (m/s^2),az (m/s^2),Activity,Subject,Sample
0.002025,0.14385,2.267325,walking_down,1.0,1
0.954375,0.137175,1.05575,walking_down,1.0,1
1.0738,-0.12845,0.294525,walking_down,1.0,1
0.6807,-0.371925,-0.43905,walking_down,1.0,1
0.548475,-0.371775,-1.325725,walking_down,1.0,1
0.733275,-0.194325,-2.23585,walking_down,1.0,1
0.8052,0.1994,-2.64645,walking_down,1.0,1
0.599175,0.06245,-3.108975,walking_down,1.0,1
0.48535,-0.273,-2.484525,walking_down,1.0,1
0.31715,-0.80225,-0.8239,walking_down,1.0,1
0.094825,-0.954475,0.205225,walking_down,1.0,1
-0.028225,-1.0665,0.049975,walking_down,1.0,1
0.17645,-1.21565,-1.761775,walking_down,1.0,1
1.014525,-1.097925,-3.4149,walking_down,1.0,1
0.20775,-0.8548,-3.073125,walking_down,1.0,1
-1.65035,-0.295625,-2.2071,walking_down,1.0,1
-1.6128,0.32765,-1.964,walking_down,1.0,1
0.1287,1.12395,-2.231675,walking_down,1.0,1
1.386875,1.336225,-1.4683,walking_down,1.0,1
0.290925,1.08935,0.247925,walking_down,1.0,1
-1.45315,1.578525,1.77745,walking_down,1.0,1
0.058525,1.21375,2.540625,walking_down,1.0,1
1.54705,0.881575,3.8335,walking_down,1.0,1
1.5671,0.17845,5.5602,walking_down,1.0,1
-0.0445,-0.111325,6.20035,walking_down,1.0,1
-0.994975,0.344975,4.003125,walking_down,1.0,1
-0.28175,0.966175,0.106325,walking_down,1.0,1
0.464575,1.299425,-2.64285,walking_down,1.0,1
0.30145,1.038475,-3.140375,walking_down,1.0,1
-0.317575,0.506225,-1.85305,walking_down,1.0,1
-0.9445,0.25985,-0.897125,walking_down,1.0,1
-0.865075,0.3741,-1.404275,walking_down,1.0,1
0.2184,0.72285,-2.222075,walking_down,1.0,1
0.5431,0.865775,-1.902325,walking_down,1.0,1
-0.239375,0.700075,-0.920375,walking_down,1.0,1
-0.900175,0.3176,0.209,walking_down,1.0,1
-1.414725,0.04695,0.8563,walking_down,1.0,1
-0.875575,0.024575,0.14935,walking_down,1.0,1
0.20825,0.16745,-1.609425,walking_down,1.0,1
0.508725,0.497325,-2.82805,walking_down,1.0,1
0.76215,0.049175,-1.606825,walking_down,1.0,1
0.526475,-0.481475,1.8988,walking_down,1.0,1
-0.0319,-0.6277,3.269,walking_down,1.0,1
0.038425,-0.434375,2.14855,walking_down,1.0,1
-0.28935,0.66255,1.18075,walking_down,1.0,1
-0.3962,1.21755,1.0985,walking_down,1.0,1
-0.4828,0.727725,2.145525,walking_down,1.0,1
-0.71205,-0.094275,4.091,walking_down,1.0,1
-1.123325,-0.257025,5.1064,walking_down,1.0,1
-0.9488,0.0822,3.99535,walking_down,1.0,1
0.065625,0.492875,2.04905,walking_down,1.0,1
0.631225,0.46325,1.367175,walking_down,1.0,1
0.356325,0.197025,1.1106,walking_down,1.0,1
0.3854,0.1824,0.35795,walking_down,1.0,1
0.783325,0.39705,-0.88425,walking_down,1.0,1
0.958025,0.5969,-1.894925,walking_down,1.0,1
0.810875,0.6827,-2.0881,walking_down,1.0,1
0.521325,0.6572,-1.11795,walking_down,1.0,1
-0.058475,0.64285,-0.32195,walking_down,1.0,1
-1.272875,0.759975,-0.556,walking_down,1.0,1
-2.03225,0.666725,-0.7401,walking_down,1.0,1
-1.147,0.755675,-0.790475,walking_down,1.0,1
-0.200025,0.9407,-0.770975,walking_down,1.0,1
-0.207925,0.958125,-0.695825,walking_down,1.0,1
-0.321825,0.562625,-1.18705,walking_down,1.0,1
-0.40345,0.511475,-1.647175,walking_down,1.0,1
-0.575775,0.78495,-0.75735,walking_down,1.0,1
0.27215,0.48195,-0.07575,walking_down,1.0,1
1.3256,-0.211725,0.964625,walking_down,1.0,1
0.789875,-1.059375,2.51415,walking_down,1.0,1
0.051525,-1.79735,4.106275,walking_down,1.0,1
-0.375175,-1.8045,4.5821,walking_down,1.0,1
0.228075,-1.433775,2.7435,walking_down,1.0,1
1.0313,-0.8846,-0.221275,walking_down,1.0,1
0.68975,-0.64485,-1.537625,walking_down,1.0,1
0.04645,-0.598875,-0.713675,walking_down,1.0,1
-0.058,-0.575125,0.377775,walking_down,1.0,1
0.31915,-0.572025,-0.123825,walking_down,1.0,1
1.2669,-0.600375,-1.57005,walking_down,1.0,1
1.1983,-0.540475,-2.43755,walking_down,1.0,1
0.0803,-0.5995,-1.953325,walking_down,1.0,1
-0.679725,-0.5983,-1.4386,walking_down,1.0,1
-0.725,-0.349675,-1.531725,walking_down,1.0,1
-0.3475,-0.236525,-1.92815,walking_down,1.0,1
-0.26265,0.040775,-1.91005,walking_down,1.0,1
-0.2926,0.255775,-1.553575,walking_down,1.0,1
-0.32895,0.1999,-1.36465,walking_down,1.0,1
-0.3186,0.162625,-0.19515,walking_down,1.0,1
-0.46545,0.174425,1.1915,walking_down,1.0,1
-0.517175,0.300125,1.528675,walking_down,1.0,1
0.07005,0.406575,1.21375,walking_down,1.0,1
0.18805,0.4053,1.04435,walking_down,1.0,1
-0.0686,0.591675,1.069875,walking_down,1.0,1
-0.280975,1.09785,0.239125,walking_down,1.0,1
0.45455,0.631275,0.161075,walking_down,1.0,1
0.76345,-0.3661,2.794925,walking_down,1.0,1
-0.4725,-1.206825,4.8874,walking_down,1.0,1
-1.16915,-1.476825,3.2864,walking_down,1.0,1
-1.34825,-1.171,0.405625,walking_down,1.0,1
-1.265025,-0.9722,-0.722125,walking_down,1.0,1
-1.6928,-0.794525,-0.470675,walking_down,1.0,1
-1.727075,-1.07855,0.582725,walking_down,1.0,1
-1.2666,-1.34405,0.97395,walking_down,1.0,1
-0.145375,-1.51915,0.666975,walking_down,1.0,1
0.46185,-1.30635,0.008625,walking_down,1.0,1
0.197925,-1.32295,-1.317875,walking_down,1.0,1
-0.110925,-1.20825,-1.8445,walking_down,1.0,1
0.005575,-1.0751,-1.85375,walking_down,1.0,1
0.367925,-0.944875,-2.4743,walking_down,1.0,1
0.6012,-0.89645,-3.4403,walking_down,1.0,1
1.02935,-0.9357,-4.1525,walking_down,1.0,1
0.7483,-1.09155,-4.957125,walking_down,1.0,1
-0.084725,-1.2272,-4.84945,walking_down,1.0,1
-0.299275,-1.258725,-3.192525,walking_down,1.0,1
-0.25965,-1.1035,-1.4165,walking_down,1.0,1
-0.0251,-0.882475,-0.7277,walking_down,1.0,1
0.772775,-0.482725,-1.1243,walking_down,1.0,1
1.2266,0.0131,-2.191075,walking_down,1.0,1
0.856925,0.277625,-2.1404,walking_down,1.0,1
0.139725,0.36855,-0.646625,walking_down,1.0,1
0.013175,0.4328,1.819175,walking_down,1.0,1
-0.03505,0.934975,3.394,walking_down,1.0,1
-0.225325,1.7732,3.1463,walking_down,1.0,1
0.298325,1.39245,2.60975,walking_down,1.0,1
0.1661,-0.026525,4.027175,walking_down,1.0,1
-1.0298,-1.52175,5.630925,walking_down,1.0,1
-1.9873,-1.74755,6.005075,walking_down,1.0,1
-1.295825,-1.383375,4.981825,walking_down,1.0,1
-0.172575,-0.343875,3.3834,walking_down,1.0,1
0.58545,0.41585,0.572375,walking_down,1.0,1
1.046175,0.933225,-1.254375,walking_down,1.0,1
1.350125,1.05765,-1.661375,walking_down,1.0,1
1.09035,0.75875,-1.603675,walking_down,1.0,1
0.23085,0.5367,-1.7772,walking_down,1.0,1
-0.46535,0.37,-2.43715,walking_down,1.0,1
-0.365025,0.35625,-3.53565,walking_down,1.0,1
-0.068325,0.354925,-4.317825,walking_down,1.0,1
-0.41635,0.3158,-4.2283,walking_down,1.0,1
-0.563375,0.0257,-3.246725,walking_down,1.0,1
-0.37835,-0.285875,-2.01465,walking_down,1.0,1
-0.372075,-0.5644,-1.29715,walking_down,1.0,1
-0.174125,-0.34695,-1.14635,walking_down,1.0,1
-0.1017,-0.02165,-0.970175,walking_down,1.0,1
0.6946,0.344675,-1.029775,walking_down,1.0,1
1.777325,-0.338175,-0.189225,walking_down,1.0,1
1.565225,-0.310525,1.3282,walking_down,1.0,1
0.69785,-0.49905,2.0855,walking_down,1.0,1
0.010575,-0.334275,1.975725,walking_down,1.0,1
-0.344675,0.223975,0.839125,walking_down,1.0,1
-0.932975,0.49025,-0.58725,walking_down,1.0,1
-0.79515,0.137775,0.023575,walking_down,1.0,1
-0.21665,-0.898175,3.152575,walking_down,1.0,1
-0.37025,-1.457625,6.467725,walking_down,1.0,1
-1.36855,-1.07545,6.672025,walking_down,1.0,1
-1.38575,-0.0806,3.11225,walking_down,1.0,1
0.159975,0.728225,-1.3906,walking_down,1.0,1
1.742375,1.047025,-3.45995,walking_down,1.0,1
1.72275,0.898025,-3.182675,walking_down,1.0,1
0.206525,0.911075,-2.228425,walking_down,1.0,1
-0.0819,0.78605,-1.85925,walking_down,1.0,1
0.75755,0.58495,-2.426775,walking_down,1.0,1
0.518575,0.54175,-3.411025,walking_down,1.0,1
-0.29615,0.0271,-3.094925,walking_down,1.0,1
-1.046975,-0.048375,-1.13305,walking_down,1.0,1
-0.926375,-0.6896,0.39155,walking_down,1.0,1
-0.163575,-1.114775,1.49555,walking_down,1.0,1
-0.042925,-0.900125,1.81645,walking_down,1.0,1
-0.753,-0.474875,0.564075,walking_down,1.0,1
-0.7645,-0.139825,0.063025,walking_down,1.0,1
-0.299925,0.14885,0.76815,walking_down,1.0,1
0.29545,0.2517,1.6728,walking_down,1.0,1
0.755625,0.226975,2.267,walking_down,1.0,1
0.758175,0.539225,1.539675,walking_down,1.0,1
0.91415,0.11575,1.360625,walking_down,1.0,1
1.132225,-0.141325,2.726925,walking_down,1.0,1
0.999825,-0.6534,3.7024,walking_down,1.0,1
0.621275,-0.75125,3.219525,walking_down,1.0,1
0.314825,-0.3405,1.92685,walking_down,1.0,1
0.655625,-0.265425,0.745775,walking_down,1.0,1
0.570375,-0.2732,0.613325,walking_down,1.0,1
-0.136875,-0.07765,-0.17445,walking_down,1.0,1
-0.56315,0.2769,-1.85705,walking_down,1.0,1
-0.153975,0.6451,-3.39735,walking_down,1.0,1
0.98265,0.71605,-4.104025,walking_down,1.0,1
0.980025,0.720075,-3.89095,walking_down,1.0,1
-0.146375,0.462175,-3.147675,walking_down,1.0,1
-0.86135,0.094975,-2.769225,walking_down,1.0,1
-0.852075,0.237175,-2.131775,walking_down,1.0,1
-0.648475,0.372375,-1.553625,walking_down,1.0,1
-0.157975,0.448475,-1.3232,walking_down,1.0,1
0.109025,0.29555,-1.620325,walking_down,1.0,1
-0.6271,0.4255,-0.983975,walking_down,1.0,1
-1.191775,0.136225,0.023975,walking_down,1.0,1
-1.16885,0.001475,1.7023,walking_down,1.0,1
-0.664725,0.124125,2.7531,walking_down,1.0,1
0.0756,0.23465,2.646825,walking_down,1.0,1
-0.014625,0.44,1.5332,walking_down,1.0,1
-0.9107,0.5681,0.545775,walking_down,1.0,1
-0.84365,0.170975,1.3583,walking_down,1.0,1
-0.5114,-0.391225,3.400425,walking_down,1.0,1
-0.524025,-0.805225,4.72855,walking_down,1.0,1
-0.6233,-0.843175,5.139075,walking_down,1.0,1
-0.201425,-0.63275,4.268425,walking_down,1.0,1
-0.06785,-0.224575,1.594575,walking_down,1.0,1
-0.10965,0.223375,-1.1532,walking_down,1.0,1
0.172525,0.515125,-2.284975,walking_down,1.0,1
0.820675,0.61035,-1.8237,walking_down,1.0,1
1.119575,0.3374,-2.1173,walking_down,1.0,1
0.170375,0.514175,-2.436925,walking_down,1.0,1
-0.321375,0.534575,-3.01405,walking_down,1.0,1
0.7501,0.669925,-2.6403,walking_down,1.0,1
1.340925,0.52695,-2.134025,walking_down,1.0,1
0.959725,-0.287825,-1.885575,walking_down,1.0,1
-0.766575,-0.4137,-1.03415,walking_down,1.0,1
-1.76745,-0.3491,-1.04965,walking_down,1.0,1
-1.511175,-0.2238,-1.555175,walking_down,1.0,1
-0.91675,-0.00795,-2.363575,walking_down,1.0,1
-0.757625,0.3223,-2.5705,walking_down,1.0,1
-0.875475,0.282075,-0.05315,walking_down,1.0,1
-0.812475,0.2264,2.695725,walking_down,1.0,1
-0.4734,0.676575,3.88715,walking_down,1.0,1
0.498125,0.7571,3.189925,walking_down,1.0,1
0.881075,0.85525,1.24505,walking_down,1.0,1
0.479825,0.8535,0.0094,walking_down,1.0,1
-0.424775,0.196325,0.4217,walking_down,1.0,1
-1.0972,-0.359325,2.26025,walking_down,1.0,1
-1.0255,-0.671125,3.99495,walking_down,1.0,1
-0.085225,-0.203175,3.4732,walking_down,1.0,1
0.6546,-0.220925,2.673125,walking_down,1.0,1
0.5992,-0.094475,-0.915275,walking_down,1.0,1
-0.011225,-0.040875,-1.159125,walking_down,1.0,1
-0.686775,0.08335,-0.122025,walking_down,1.0,1
-0.769725,0.0351,0.214825,walking_down,1.0,1
-0.39445,-0.0454,-0.6358,walking_down,1.0,1
0.1685,-0.16535,-1.7307,walking_down,1.0,1
0.4388,-0.078775,-2.364125,walking_down,1.0,1
-0.059825,0.011375,-3.194725,walking_down,1.0,1
-0.8998,-0.208125,-4.041775,walking_down,1.0,1
-0.933325,-0.501075,-3.6567,walking_down,1.0,1
-0.44925,-0.5537,-2.716425,walking_down,1.0,1
-0.0993,-0.54135,-2.628475,walking_down,1.0,1
0.423775,-0.465225,-0.963975,walking_down,1.0,1
0.55035,-0.215925,-0.835225,walking_down,1.0,1
0.4792,-0.44525,-0.450075,walking_down,1.0,1
0.016525,-0.32975,-0.419375,walking_down,1.0,1
-0.33115,-0.4502,-0.3763,walking_down,1.0,1
-0.221975,-0.1958,0.765475,walking_down,1.0,1
-0.669425,0.6013,1.798625,walking_down,1.0,1
-1.134625,0.9737,2.25155,walking_down,1.0,1
-0.8486,0.797,3.3918,walking_down,1.0,1
-1.047,0.779425,4.580625,walking_down,1.0,1
-1.37845,0.6581,7.28105,walking_down,1.0,1
-0.94115,0.143425,6.352775,walking_down,1.0,1
-0.88545,0.579025,4.057175,walking_down,1.0,1
-0.697275,0.74545,0.472425,walking_down,1.0,1
-0.0424,0.791175,-1.92825,walking_down,1.0,1
0.462,0.784825,-2.443925,walking_down,1.0,1
0.20265,0.839725,-0.927975,walking_down,1.0,1
-0.860125,0.583475,-0.094725,walking_down,1.0,1
-1.16885,0.337425,-1.010225,walking_down,1.0,1
-0.717475,0.39285,-2.506375,walking_down,1.0,1
-0.05795,0.6467,-3.1932,walking_down,1.0,1
0.4755,0.727425,-4.123625,walking_down,1.0,1
0.09815,0.761875,-4.311175,walking_down,1.0,1
-0.41975,0.6261,-3.321025,walking_down,1.0,1
-0.707,0.38935,-2.7597,walking_down,1.0,1
-0.280775,0.065675,-2.1929,walking_down,1.0,1
0.40105,0.607475,0.262275,walking_down,1.0,1
0.324425,0.6702,0.738575,walking_down,1.0,1
-0.477075,0.93715,2.00195,walking_down,1.0,1
-0.485125,0.4177,2.07345,walking_down,1.0,1
-0.605675,0.8312,1.058125,walking_down,1.0,1
-0.3326,1.153725,1.0282,walking_down,1.0,1
0.269075,0.661775,2.21355,walking_down,1.0,1
-0.307925,-0.967,4.0618,walking_down,1.0,1
-1.40685,-2.529575,5.999575,walking_down,1.0,1
-2.4829,-2.56775,6.401475,walking_down,1.0,1
-2.435075,-1.8248,4.2268,walking_down,1.0,1
-0.90295,-1.2742,1.13375,walking_down,1.0,1
0.232525,-0.353825,-1.32455,walking_down,1.0,1
0.3186,0.33545,-1.883825,walking_down,1.0,1
-0.38225,0.448,-1.26535,walking_down,1.0,1
-0.85075,0.542475,-1.093775,walking_down,1.0,1
-0.76325,0.616575,-1.622175,walking_down,1.0,1
-0.067425,0.5906,-1.48475,walking_down,1.0,1
0.204225,0.658325,-1.4378,walking_down,1.0,1
-0.218125,0.8862,-1.826125,walking_down,1.0,1
-0.883025,0.862275,-1.78465,walking_down,1.0,1
-1.69275,0.8082,-1.046875,walking_down,1.0,1
-1.90475,0.727225,-0.21565,walking_down,1.0,1
-1.554275,0.5345,0.44035,walking_down,1.0,1
-1.06795,0.4141,0.5881,walking_down,1.0,1
-0.953625,0.510325,1.021625,walking_down,1.0,1
-1.01965,0.30195,2.000325,walking_down,1.0,1
-1.227825,-0.244775,3.036075,walking_down,1.0,1
-1.6122,-0.42795,3.416375,walking_down,1.0,1
-1.630925,-0.440475,2.54535,walking_down,1.0,1
-0.397425,-0.802725,2.03045,walking_down,1.0,1
0.3082,-0.784,1.8904,walking_down,1.0,1
-1.00725,-0.888125,1.844,walking_down,1.0,1
-2.256875,-1.485025,1.297875,walking_down,1.0,1
-2.7674,-1.649725,0.139625,walking_down,1.0,1
-2.165675,-1.423475,-0.1179,walking_down,1.0,1
-1.38325,-1.292825,-0.53615,walking_down,1.0,1
-0.91795,-0.516975,-1.000775,walking_down,1.0,1
-0.896125,-0.093375,-1.514725,walking_down,1.0,1
-0.61235,-0.0725,-1.37145,walking_down,1.0,1
-0.630325,-0.043675,-0.59565,walking_down,1.0,1
-0.426975,-0.131025,-0.081575,walking_down,1.0,1
-0.51245,-0.226175,-0.2196,walking_down,1.0,1
-0.68215,-0.29975,-1.22045,walking_down,1.0,1
-0.530225,-0.233575,-2.5103,walking_down,1.0,1
-0.460625,-0.024675,-3.0688,walking_down,1.0,1
-0.442525,0.230375,-2.748375,walking_down,1.0,1
-0.94245,0.30675,-2.068075,walking_down,1.0,1
-1.153275,0.12945,-0.9599,walking_down,1.0,1
-1.17915,0.321175,0.164125,walking_down,1.0,1
-1.314225,0.2643,0.711975,walking_down,1.0,1
-1.227675,-0.20485,1.166575,walking_down,1.0,1
-0.607125,-0.2446,1.17065,walking_down,1.0,1
0.126025,0.0033,0.908325,walking_down,1.0,1
0.2006,0.159375,0.460975,walking_down,1.0,1
0.152275,0.538325,1.158025,walking_down,1.0,1
0.1053,0.406775,0.48765,walking_down,1.0,1
0.71435,-0.0862,0.762425,walking_down,1.0,1
0.5672,-0.473225,1.44785,walking_down,1.0,1
-0.5116,-0.77295,2.51765,walking_down,1.0,1
-1.252525,-0.835625,3.224725,walking_down,1.0,1
-1.1583,-0.728525,2.35635,walking_down,1.0,1
-0.008525,-0.86145,0.831975,walking_down,1.0,1
0.95005,-0.386975,-0.1242,walking_down,1.0,1
0.58045,-0.0994,-0.8415,walking_down,1.0,1
-0.544325,-0.294675,-0.271975,walking_down,1.0,1
-1.376425,-0.8821,0.286825,walking_down,1.0,1
-1.510225,-0.95315,-0.0058,walking_down,1.0,1
-1.0382,-0.7213,-0.58565,walking_down,1.0,1
-0.51325,-0.352275,-1.2017,walking_down,1.0,1
-0.1545,-0.075475,-1.7891,walking_down,1.0,1
-0.44355,-0.200375,-1.777925,walking_down,1.0,1
-1.105175,-0.6101,-1.84885,walking_down,1.0,1
-1.47615,-0.658325,-1.4541,walking_down,1.0,1
-1.169375,-0.457825,-0.7459,walking_down,1.0,1
-0.651075,-0.092225,-0.358925,walking_down,1.0,1
-0.37915,0.1305,-0.364575,walking_down,1.0,1
-0.577425,0.123325,-0.396125,walking_down,1.0,1
-0.915075,-0.150425,0.017775,walking_down,1.0,1
-0.8661,-0.072225,1.0156,walking_down,1.0,1
-0.649975,0.157675,1.462875,walking_down,1.0,1
-0.31695,0.071225,1.478475,walking_down,1.0,1
-0.588475,0.17855,0.95415,walking_down,1.0,1
-1.0178,0.256,0.116625,walking_down,1.0,1
-0.860675,0.269675,-0.85485,walking_down,1.0,1
-0.73395,0.65705,0.560925,walking_down,1.0,1
-1.140875,0.064825,1.968075,walking_down,1.0,1
-1.777475,-1.137675,3.1455,walking_down,1.0,1
-2.8542,-1.762275,2.292475,walking_down,1.0,1
-3.091975,-1.703575,0.825975,walking_down,1.0,1
-2.288125,-1.4362,-0.621925,walking_down,1.0,1
-1.342325,-0.597,-1.534825,walking_down,1.0,1
-1.10375,0.047625,-1.8864,walking_down,1.0,1
-1.281775,0.2886,-1.785925,walking_down,1.0,1
-1.322275,0.132525,-1.05555,walking_down,1.0,1
-1.35785,-0.1455,-0.356225,walking_down,1.0,1
-1.2453,-0.187875,0.022775,walking_down,1.0,1
-0.95375,-0.005725,-0.237025,walking_down,1.0,1
-0.4325,0.2218,-0.8499,walking_down,1.0,1
0.026725,0.344825,-1.43095,walking_down,1.0,1
0.182525,0.439675,-1.707325,walking_down,1.0,1
-0.280675,0.47125,-1.714,walking_down,1.0,1
-0.750525,0.45815,-1.371775,walking_down,1.0,1
-0.7654,0.379925,-1.084825,walking_down,1.0,1
-0.412225,0.279275,-0.56235,walking_down,1.0,1
-0.16725,0.251825,0.01555,walking_down,1.0,1
-0.304175,0.0116,0.575975,walking_down,1.0,1
-0.653375,-0.41555,1.093975,walking_down,1.0,1
-0.871725,-0.675125,1.861475,walking_down,1.0,1
-0.82265,-0.641675,2.222425,walking_down,1.0,1
-0.698675,-0.35855,1.563325,walking_down,1.0,1
0.0472,-0.300425,0.813275,walking_down,1.0,1
0.602625,-0.4259,0.96665,walking_down,1.0,1
-0.03345,-0.771525,2.529475,walking_down,1.0,1
-1.058825,-1.4894,3.88505,walking_down,1.0,1
-1.734525,-1.757525,4.2466,walking_down,1.0,1
-1.29695,-1.73015,2.915775,walking_down,1.0,1
-0.353625,-1.2947,0.61475,walking_down,1.0,1
-0.095275,-0.97155,-1.7361,walking_down,1.0,1
-0.33835,-0.474275,-2.6246,walking_down,1.0,1
-0.316675,-0.433925,-1.64695,walking_down,1.0,1
-0.133775,-0.604075,-0.62615,walking_down,1.0,1
-0.06525,-0.6287,-0.153875,walking_down,1.0,1
0.06135,-0.690325,-0.91845,walking_down,1.0,1
0.0737,-0.63555,-1.86785,walking_down,1.0,1
-0.0555,-0.4953,-2.608325,walking_down,1.0,1
0.128575,-0.304525,-2.829075,walking_down,1.0,1
0.38615,-0.339575,-2.579825,walking_down,1.0,1
0.352,-0.250775,-2.37115,walking_down,1.0,1
0.121425,-0.41385,-2.151925,walking_down,1.0,1
0.1432,-0.568175,-1.89035,walking_down,1.0,1
-0.059675,-0.689725,-1.86105,walking_down,1.0,1
-0.021675,-0.620225,-1.8717,walking_down,1.0,1
0.24685,-0.365125,-2.109,walking_down,1.0,1
0.449825,-0.081075,-2.37235,walking_down,1.0,1
0.2721,0.06105,-2.5961,walking_down,1.0,1
0.1625,0.1983,-2.473575,walking_down,1.0,1
-0.0488,0.426625,-1.88545,walking_down,1.0,1
0.369975,0.4775,-0.869675,walking_down,1.0,1
0.94955,0.143825,0.2424,walking_down,1.0,1
0.84285,-0.247225,1.087375,walking_down,1.0,1
0.289025,-0.39595,1.35385,walking_down,1.0,1
0.1602,-0.77505,0.9922,walking_down,1.0,1
-0.22745,-0.543775,0.79185,walking_down,1.0,1
-0.7796,0.01285,0.737125,walking_down,1.0,1
-0.468925,-0.4336,1.6225,walking_down,1.0,1
-0.112375,-1.172375,2.74635,walking_down,1.0,1
-0.64155,-1.5654,3.8297,walking_down,1.0,1
-1.295275,-1.7252,4.60745,walking_down,1.0,1
-1.754075,-1.383825,4.02325,walking_down,1.0,1
-1.197425,-0.82945,2.35185,walking_down,1.0,1
-0.08755,-0.5087,0.31215,walking_down,1.0,1
0.84835,-0.0582,-1.2596,walking_down,1.0,1
1.3309,0.291225,-2.0784,walking_down,1.0,1
1.220875,0.3518,-2.491675,walking_down,1.0,1
0.514575,0.491175,-2.773175,walking_down,1.0,1
-0.34015,0.689325,-2.5821,walking_down,1.0,1
-0.6434,0.7724,-2.14625,walking_down,1.0,1
-0.38775,0.769725,-2.0638,walking_down,1.0,1
-0.25755,0.994225,-2.329225,walking_down,1.0,1
-0.4508,0.9872,-2.288725,walking_down,1.0,1
-0.5687,0.5758,-1.2439,walking_down,1.0,1
-0.659525,0.27705,0.215675,walking_down,1.0,1
-0.62705,-0.116375,1.450225,walking_down,1.0,1
-0.587925,-0.432175,1.28645,walking_down,1.0,1
0.3911,0.3363,0.773,walking_down,1.0,2
0.3647,0.3373,1.3151,walking_down,1.0,2
0.614325,0.738575,2.324575,walking_down,1.0,2
0.54665,1.252025,3.012875,walking_down,1.0,2
0.604325,1.464675,2.4554,walking_down,1.0,2
1.42795,1.0816,1.98225,walking_down,1.0,2
1.359775,0.523975,1.73525,walking_down,1.0,2
0.365975,-0.308075,2.35985,walking_down,1.0,2
-0.29075,-0.472025,2.65905,walking_down,1.0,2
0.54655,-0.0331,0.5506,walking_down,1.0,2
1.618225,0.330975,-1.363025,walking_down,1.0,2
1.3211,0.675375,-0.9485,walking_down,1.0,2
0.066875,0.3001,1.202675,walking_down,1.0,2
-0.74375,0.109375,2.3929,walking_down,1.0,2
-0.553275,0.2257,1.456025,walking_down,1.0,2
0.006,0.4093,-0.601775,walking_down,1.0,2
-0.14615,0.554875,-2.625625,walking_down,1.0,2
-0.689925,0.433775,-3.897675,walking_down,1.0,2
-1.380675,-0.0601,-3.963675,walking_down,1.0,2
-1.737525,-0.538425,-3.281525,walking_down,1.0,2
-1.814,-0.7735,-2.1457,walking_down,1.0,2
-1.513375,-0.925075,-1.255325,walking_down,1.0,2
-0.924025,-0.9555,-1.25315,walking_down,1.0,2
-0.205875,-0.939925,-1.560425,walking_down,1.0,2
0.48505,-0.7286,-1.414525,walking_down,1.0,2
0.5708,-0.457975,-0.850925,walking_down,1.0,2
0.3771,-0.436225,0.183275,walking_down,1.0,2
-0.232025,-0.1508,0.9742,walking_down,1.0,2
-0.65995,-0.135625,0.4574,walking_down,1.0,2
1.074275,-0.351475,-0.240075,walking_down,1.0,2
1.635125,-0.2255,-0.175375,walking_down,1.0,2
1.16775,-0.719175,1.277225,walking_down,1.0,2
0.937,-1.197,4.83055,walking_down,1.0,2
0.904175,-1.1409,6.470475,walking_down,1.0,2
0.90625,-0.5987,4.97175,walking_down,1.0,2
1.18565,0.03645,2.884025,walking_down,1.0,2
0.750225,0.5972,1.737875,walking_down,1.0,2
-0.0126,0.821275,0.844625,walking_down,1.0,2
-0.54495,0.956475,0.40805,walking_down,1.0,2
-0.989875,1.03445,0.159925,walking_down,1.0,2
-1.192,1.080825,-0.619725,walking_down,1.0,2
-0.92505,1.0289,-1.587075,walking_down,1.0,2
-0.3422,0.80245,-2.351,walking_down,1.0,2
-0.248625,0.482375,-2.808825,walking_down,1.0,2
-0.030275,0.15015,-2.40025,walking_down,1.0,2
0.596425,-0.111975,-1.809875,walking_down,1.0,2
0.365625,-0.390225,-1.4506,walking_down,1.0,2
-0.13265,-0.55475,-1.3432,walking_down,1.0,2
-0.106025,-0.24065,-1.13625,walking_down,1.0,2
0.114725,0.19435,-0.64875,walking_down,1.0,2
0.064725,0.58925,0.431825,walking_down,1.0,2
-0.027625,0.557575,1.73575,walking_down,1.0,2
-0.46235,0.630425,3.092725,walking_down,1.0,2
0.37515,0.15585,3.07345,walking_down,1.0,2
0.899925,-0.204725,2.674675,walking_down,1.0,2
0.528,-0.603625,3.369225,walking_down,1.0,2
-0.222575,-0.701125,4.171375,walking_down,1.0,2
-0.503025,-0.5811,3.592625,walking_down,1.0,2
-0.2647,-0.2779,1.765425,walking_down,1.0,2
-0.028325,0.13555,-0.09065,walking_down,1.0,2
-0.152625,0.269925,-1.64435,walking_down,1.0,2
-0.2342,0.245525,-2.40295,walking_down,1.0,2
-0.396925,0.20365,-2.41455,walking_down,1.0,2
-0.5534,0.16665,-2.323675,walking_down,1.0,2
-0.6827,0.17235,-2.408075,walking_down,1.0,2
-0.640125,0.27095,-2.912275,walking_down,1.0,2
-0.717,0.236275,-3.45165,walking_down,1.0,2
-0.87135,-0.052525,-3.3617,walking_down,1.0,2
-1.075775,-0.222575,-2.78605,walking_down,1.0,2
-1.0223,-0.3203,-2.33525,walking_down,1.0,2
-0.609525,-0.3961,-2.117875,walking_down,1.0,2
-0.187925,-0.421825,-1.578075,walking_down,1.0,2
-0.235825,-0.456975,-0.725,walking_down,1.0,2
-0.94235,-0.456125,0.451475,walking_down,1.0,2
